customer_id,age_group,region,branch_code,registration_date
CUST001871,60+,N,BR0003,02-02-2026
CUST001872,26-40,North,BR0029,2020-12-29
CUST001873,26-40,East,BR0050,2015-03-30
CUST001874,41 - 60, SOUTH,BR0006,2019-06-09
CUST001875,41-60,N,BR0065,2022-01-07
CUST001876,26-40,East,BR0076,24-09-2015
CUST001877,18-25,north,BR0083,2021-08-02
CUST001878,41-60,NORTH ,BR0011,18/11/2022
CUST001879,60_plus,West,BR0119,2016-07-04
CUST001880, 18-25 ,NORTH,BR0061,2017-06-20
CUST001881,41-60,WEST,BR0031,2024-08-10
CUST001882,26 - 40,EAST ,BR0032,13-11-2024
CUST001883,60_plus,N,BR0024,08/30/2025
CUST001884,,W,BR0056,23-05-2022
CUST001885,18_25,S,BR0039,21-07-2026
CUST001886,60_plus,east,BR0109,2018-02-04
CUST001887,60+,WEST,BR0052,2024-02-18
CUST001888,18-25,S,BR0087,04/20/2019
CUST001889, 26-40,N,BR0120,2018-06-14
CUST001890,26-40,WEST,BR0106,2018-11-06
CUST001891,18-25,SOUTH,BR0031,2015-06-07
CUST001892,60_plus,W,BR0079,2019-04-05
CUST001893,26-40,East,BR0090,2016-09-09
CUST001894,60_plus,NORTH ,BR0083,2017-07-22
CUST001895,18-25,E,BR0085,
CUST001896,60+,N,BR0053,2016-01-28
CUST001897, 18-25 ,NORTH ,BR0020,19-04-2024
CUST001898,41-60,EAST,BR0003,08/08/2022
CUST001899,60 +,NORTH ,BR0055,19/08/2023
CUST001900,60_plus,N,BR0018,2017-09-10
CUST001901,26_40,east,BR0042,15-02-2019
CUST001902,60+,north,BR0120,2023-05-22
CUST001903,18-25,west,BR0024,2025-02-14
CUST001904,18-25,WEST,BR0097,25/12/2017
CUST001905,41-60, SOUTH,BR0097,10/11/2024
CUST001906,, SOUTH,BR0035,2018-04-18
CUST001907,60_plus,east,BR0052,2017-11-07
CUST001908,60_plus,west,BR0017,11/13/2025
CUST001909,26-40,East,BR0050,2017-11-21
CUST001910,18_25,West,BR0045,18-06-2018
CUST001911,26-40, WEST ,BR0060,2019-03-15
CUST001912,18-25,E,BR0067,2020-07-16
CUST001913, 26-40,,BR0001,11-02-2016
CUST001914,60_plus,north,BR0085,17-05-2021
CUST001915,26-40,S,BR0064,2025-07-17
CUST001916,60 +,west,BR0101,08/28/2021
CUST001917,26-40,south,BR0004,2024-07-26
CUST001918, 18-25 ,West,BR0073,06-10-2015
CUST001919, 60+,NORTH,BR0047,22-01-2025
CUST001920, 60+,West,BR0084,
CUST001921,26-40,North,BR0010,30/01/2022
CUST001922,18_25,South,BR0045,01/09/2019
CUST001923,41-60 ,N,BR0062,2019-04-05
CUST001924,41-60,west,BR0001,2015-07-30
CUST001925,60+,EAST,,2025-07-20
CUST001926,18_25,EAST,BR0031,2022-10-14
CUST001927,26-40,N,,2022-10-08
CUST001928,18-25,west,BR0103,31-07-2020
CUST001929,60+,WEST,BR0002,14-04-2015
CUST001930,41-60,North,BR0101,29/10/2016
CUST001931, 26-40,SOUTH,BR0048,16-12-2023
CUST001932,18 - 25,North,BR0021,2023-07-28
CUST001933,26-40,EAST ,BR0008,2025-07-04
CUST001934,18_25,WEST,BR0006,2017-01-29
CUST001935,41-60,South,BR0049,08-03-2021
CUST001936,41-60,South,BR0015,08/15/2021
CUST001937,,S,,09/15/2025
CUST001938,41-60,N,BR0087,2019-05-31
CUST001939,41_60,East,BR0054,09/10/2023
CUST001940,60+,WEST,BR0002,2021-10-03
CUST001941,60+,W,BR0043,2020-04-21
CUST001942,60+,S,BR0012,07-03-2015
CUST001943,18-25,North,BR0095,2023-03-08
CUST001944,41-60,west,BR0090,07-07-2017
CUST001945,60+,WEST,BR0060,01/21/2026
CUST001946,41-60,SOUTH,BR0096,05/26/2021
CUST001947,18-25,N,BR0045,10/05/2021
CUST001948,41_60,South,BR0088,2026-02-07
CUST001949,60+,WEST,BR0108,2015-09-07
CUST001950,26_40,WEST,BR0046,2026-04-21
CUST001951,,West,BR0082,2017-02-08
CUST001952, 60+,South,BR0010,2021-11-24
CUST001953,60+,East,BR0104,27-06-2025
CUST001954,60+,N,BR0069,26/09/2021
CUST001955,26_40,N,BR0113,01-12-2020
CUST001956, 60+,EAST ,BR0024,22/09/2025
CUST001957, 18-25 ,NORTH,BR0021,2025-12-18
CUST001958,26 - 40,West,BR0018,2024-01-30
CUST001959,26-40, SOUTH,BR0115,2019-03-11
CUST001960, 26-40,South,BR0112,2018-01-24
CUST001961,18-25,NORTH,BR0025,2026-07-31
CUST001962,41_60,,BR0087,2016-11-19
CUST001963,41-60,NORTH ,BR0073,11-07-2019
CUST001964,18-25,west,BR0028,09/13/2024
CUST001965,26-40, WEST ,BR0010,10/04/2015
CUST001966,41 - 60,WEST,BR0047,2015-10-11
CUST001967,41-60,NORTH,BR0102,19/12/2017
CUST001968,60_plus,E,BR0059,20/01/2015
CUST001969,26-40, SOUTH,BR0066,19/01/2024
CUST001970,60 +,west,BR0063,11/18/2019
CUST001971,60 +,E,BR0033,2024-08-01
CUST001972,,E,BR0085,2024-10-15
CUST001973, 26-40,WEST,BR0021,03-09-2016
CUST001974,41-60 ,East,BR0001,2025-02-06
CUST001975,26-40,EAST ,BR0106,2022-08-25
CUST001976,60+,South,BR0068,2016-04-18
CUST001977,41-60,NORTH ,BR0094,2023-04-20
CUST001978,41_60,E,BR0057,2023-09-04
CUST001979,26-40,West,BR0103,01-05-2016
CUST001980,18_25,NORTH,BR0046,2026-05-12
CUST001981,60 +,west,BR0098,03/29/2017
CUST001982,60_plus,NORTH,BR0058,22/04/2024
CUST001983,41 - 60,NORTH ,BR0033,03/10/2020
CUST001984,,South,BR0117,30/06/2026
CUST001985,60+,WEST,BR0053,09/09/2021
CUST001986, 26-40,North,BR0089,2020-01-04
CUST001987,41 - 60,,BR0099,01-09-2025
CUST001988,60+,East,BR0015,2021-01-23
CUST001989,18_25, WEST ,BR0066,2022-03-21
CUST001990, 26-40,north,BR0081,2024-09-10
CUST001991,41-60,North,BR0046,2018-02-20
CUST001992,18_25,East,BR0013,2025-04-24
CUST001993,60+,north,BR0116,2018-07-26
CUST001994, 26-40,W,BR0036,27-06-2020
CUST001995,60+,E,BR0080,02/06/2024
CUST001996,26-40,West,BR0050,17-10-2019
CUST001997,18-25,NORTH ,BR0020,23/07/2023
CUST001998,41_60,NORTH ,BR0031,08-12-2019
CUST001999,18-25, SOUTH,BR0074,2024-08-10
CUST002000,60+,EAST ,BR0075,2024-12-25
CUST002001, 26-40,NORTH ,BR0060,2016-06-14
CUST002002,41-60,West,BR0071,2026-06-24
CUST002003,18-25, WEST ,BR0031,2019-01-17
CUST002004,18 - 25,N,BR0070,06/09/2023
CUST002005, 18-25 ,,BR0052,28/10/2015
CUST002006,26-40,S,BR0050,2020-01-09
CUST002007,60 +,WEST,BR0041,2025-04-28
CUST002008,26-40,WEST,BR0057,31/10/2018
CUST002009,26-40,EAST,BR0099,2015-09-26
CUST002010, 60+,S,BR0106,03/31/2023
CUST002011,18-25,EAST ,BR0084,06/02/2018
CUST002012,41-60,WEST,BR0097,03-09-2016
CUST002013,60_plus,North,BR0039,2023-01-04
CUST002014,60_plus,EAST,BR0030,08/01/2024
CUST002015,18_25,S,BR0028,03/09/2019
CUST002016,60+,S,BR0086,2017-05-05
CUST002017,26 - 40,north,BR0118,09/02/2018
CUST002018,26-40,EAST,BR0081,15/09/2024
CUST002019,60+, WEST ,BR0050,2023-01-01
CUST002020,60+,NORTH ,BR0001,2018-09-18
CUST002021, 60+,EAST,BR0098,2025-10-03
CUST002022,41-60 , WEST ,BR0095,2017-10-24
CUST002023,26-40,North,BR0110,31-08-2015
CUST002024,60 +,N,BR0054,06/20/2023
CUST002025,18-25,EAST ,BR0036,2015-09-20
CUST002026,26-40,south,BR0070,07-09-2019
CUST002027,26_40,NORTH,BR0058,2021-10-29
CUST002028,41-60,South,BR0110,11/14/2023
CUST002029,41-60,WEST,BR0050,2023-07-07
CUST002030,41 - 60,W,BR0046,2019-02-05
CUST002031,41-60,NORTH,BR0110,2022-04-03
CUST002032,41-60,south,BR0119,2023-12-16
CUST002033,,West,BR0009,24-06-2023
CUST002034,41 - 60,South,BR0015,2025-04-09
CUST002035,41-60,,BR0042,2024-10-07
CUST002036,18 - 25,E,BR0013,2020-06-15
CUST002037,18-25,north,BR0062,05/01/2017
CUST002038, 18-25 ,N,BR0081,2017-11-21
CUST002039,18_25,North,BR0106,2016-08-13
CUST002040,26-40,North,BR0024,07/09/2022
CUST002041,,East,BR0095,2018-06-10
CUST002042,18-25,east,BR0073,2024-01-05
CUST002043,26-40,south,BR0041,2017-12-04
CUST002044,41_60,NORTH,BR0095,2016-09-10
CUST002045,41-60,North,BR0023,14/08/2017
CUST002046,41-60,west,BR0028,10/09/2021
CUST002047,60_plus,south,BR0056,22-03-2016
CUST002048,41-60, WEST ,BR0111,2023-02-01
CUST002049,26-40,north,BR0050,16-06-2022
CUST002050,60_plus,East,BR0066,2024-05-04
CUST002051,41-60,East,BR0057,2023-11-01
CUST002052,26-40,West,BR0113,09-08-2022
CUST002053,26 - 40, WEST ,BR0020,2016-11-01
CUST002054,60+,south,BR0085,21-03-2026
CUST002055,18_25,W,BR0073,2016-09-24
CUST002056,26 - 40,NORTH,BR0101,2025-05-11
CUST002057,60+,WEST,BR0022,2017-02-20
CUST002058, 60+,N,BR0050,2017-08-23
CUST002059,41_60,EAST ,BR0042,2018-09-09
CUST002060,41_60,S,BR0018,2021-09-28
CUST002061,41-60 ,NORTH,BR0053,21-07-2021
CUST002062,60_plus,NORTH ,BR0071,2017-06-27
CUST002063,18-25,NORTH,BR0092,05/10/2015
CUST002064,26-40,East,BR0086,08/08/2019
CUST002065,18-25,EAST,BR0010,2019-11-09
CUST002066,18-25,E,BR0076,2015-07-24
CUST002067,26-40, WEST ,BR0052,15/08/2016
CUST002068,26-40,south,BR0096,09/11/2020
CUST002069,26-40,WEST,BR0073,2017-03-27
CUST002070,18-25,WEST,BR0114,24/07/2019
CUST002071, 18-25 ,North,br0060,2016-12-24
CUST002072,60 +, SOUTH,BR0010,2024-10-12
CUST002073,60_plus,West,BR0031,11/04/2015
CUST002074,18 - 25,N,BR0022,2022-10-24
CUST002075,26-40,south,BR0077,2019-02-28
CUST002076,41-60,East,BR0064,2015-01-17
CUST002077,60 +,W,BR0091,2023-01-19
CUST002078,26-40,N,BR0090,10/20/2022
CUST002079,26-40,East,BR0024,2025-03-21
CUST002080,41_60,EAST ,BR0061,05/08/2021
CUST002081,41-60,NORTH ,BR0054,2026-06-25
CUST002082,18-25, WEST ,BR0008,2017-04-01
CUST002083,18_25,S,BR0016,2018-08-14
CUST002084,26-40,,BR0036,2019-04-27
CUST002085,,NORTH,BR0071,2017-08-06
CUST002086,18 - 25,south,BR0106,2019-05-11
CUST002087,60+,SOUTH,BR0056,01/23/2023
CUST002088, 18-25 ,SOUTH,BR0070,2021-09-24
CUST002089,41-60,East,BR0066,2020-11-21
CUST002090,60+,S,BR0011,2020-01-04
CUST002091,41_60,North,BR0075,2017-03-08
CUST002092,60+, SOUTH,BR0002,04/01/2022
CUST002093,41-60 ,N,BR0024,26-05-2024
CUST002094,18 - 25,S,BR0070,2016-02-02
CUST002095,26-40,east,BR0006,2024-12-17
CUST002096,60 +,E,BR0008,2015-06-17
CUST002097, 60+,west,BR0059,2019-01-17
CUST002098, 18-25 ,South,BR0116,2026-06-28
CUST002099,18_25,EAST,BR0044,2017-06-03
CUST002100,60+,NORTH ,BR0064,2018-08-21
CUST002101,18-25,South,BR0080,2021-07-12
CUST002102,18-25,S,BR0006,19-02-2018
CUST002103,18_25,west,BR0077,2021-10-10
CUST002104,26-40,S,BR0052,2015-02-10
CUST002105,41-60,North,BR0065,2023-01-14
CUST002106,60+,NORTH,BR0083,2020-01-23
CUST002107,18-25,North,BR0083,2018-04-12
CUST002108,41 - 60,east,,30-01-2025
CUST002109,,East,BR0030,2025-07-06
CUST002110,18-25,EAST ,BR0108,26-08-2017
CUST002111,41-60,NORTH,BR0064,2024-08-07
CUST002112,60 +,WEST,BR0101,2022-03-15
CUST002113,18 - 25,South,BR0087,2024-11-28
CUST002114,60 +,East,BR0026,24-12-2022
CUST002115,26_40,E,BR0029,01/06/2021
CUST002116,26-40, SOUTH,BR0099,01/05/2018
CUST002117,18-25,west,BR0081,2019-09-06
CUST002118,41-60, SOUTH,BR0073,09/19/2019
CUST002119,18-25,NORTH ,BR0021,2019-02-16
CUST002120,26-40, SOUTH,BR0036,2020-08-01
CUST002121,60+,W,BR0053,01-08-2021
CUST002122,41-60 ,EAST,BR0053,08-04-2024
CUST002123,60+,EAST,BR0087,01/11/2017
CUST002124,60+,south,BR0079,09-10-2020
CUST002125,26-40,north,BR0101,2019-03-05
CUST002126,60_plus,north,BR0064,2018-01-26
CUST002127,41 - 60,WEST,BR0084,2021-07-25
CUST002128,26-40,SOUTH,BR0090,2023-11-08
CUST002129,60+,West,BR0109,2024-07-24
CUST002130,26-40,N,BR0118,04/09/2020
CUST002131,26-40, SOUTH,BR0087,2026-06-05
CUST002132,60_plus,North,BR0110,01/06/2021
CUST002133,26-40,EAST ,BR0092,2019-03-19
CUST002134, 18-25 ,EAST,BR0114,2022-06-11
CUST002135,41-60 ,N,BR0028,2015-10-20
CUST002136,18-25,SOUTH,BR0050,16/10/2019
CUST002137,18-25, SOUTH,BR0041,11-12-2015
CUST002138, 60+,west,BR0063,2020-11-18
CUST002139,18-25,NORTH ,BR0068,2019-07-31
CUST002140,18-25, WEST ,BR0067,17/07/2025
CUST002141,41-60 ,South,BR0009,13/03/2022
CUST002142,26-40,E,BR0045,2018-05-13
CUST002143,26-40,south,BR0052,2025-10-23
CUST002144,41-60 , WEST ,br0078,2019-07-17
CUST002145,41-60,West,BR0050,2019-12-24
CUST002146,41 - 60,south,BR0067,
CUST002147,60+,N,BR0119,07-03-2015
CUST002148, 26-40, SOUTH,BR0061,2017-08-07
CUST002149,41-60,W,,2016-05-18
CUST002150,26-40,south,BR0038,2016-02-29
CUST002151,60_plus,WEST,BR0075,08-03-2023
CUST002152,60_plus,west,BR0079,2020-04-05
CUST002153,18-25,East,BR0106,09-07-2023
CUST002154, 60+,South,BR0075,2015-04-19
CUST002155,41_60,WEST,BR0043,2017-07-25
CUST002156,18 - 25,NORTH,BR0107,2015-09-09
CUST002157,41-60 ,south,BR0117,2019-07-24
CUST002158,26-40,N,BR0037,17/01/2017
CUST002159,60 +,East,BR0003,05-02-2026
CUST002160,60_plus,south,BR0043,09/25/2018
CUST002161,,North,BR0051,16/06/2023
CUST002162, 18-25 ,East,BR0064,21-07-2019
CUST002163,26-40,West,BR0092,2015-04-16
CUST002164, 18-25 ,SOUTH,br0067,12/12/2021
CUST002165,18-25,south,BR0036,12-01-2019
CUST002166,26-40, SOUTH,BR0012,2018-10-27
CUST002167,18-25,W,BR0110,18/10/2021
CUST002168,41_60,East,BR0107,28-10-2022
CUST002169,26-40, WEST ,BR0078,2018-02-16
CUST002170,18 - 25,W,BR0053,24/08/2015
CUST002171,60_plus,N,BR0051,2019-11-11
CUST002172,41-60,West,BR0052,2024-07-14
CUST002173, 18-25 , SOUTH,BR0011,2022-04-15
CUST002174,18_25,south,BR0014,2025-09-09
CUST002175,41-60 ,west,BR0108,2015-07-21
CUST002176,41-60,NORTH ,BR0071,13-02-2018
CUST002177,41_60,N,BR0011,2021-12-01
CUST002178,,south,BR0091,11-01-2025
CUST002179,41 - 60,North,BR0100,2017-10-08
CUST002180,,WEST,BR0022,03-01-2024
CUST002181,26-40, SOUTH,BR0106,2023-08-16
CUST002182,60 +,south,BR0116,2018-02-11
CUST002183,60+,EAST,BR0042,23/01/2017
CUST002184,41_60,EAST ,BR0117,2023-07-14
CUST002185,26-40,east,BR0043,16/08/2024
CUST002186,60+,south,BR0101,17-02-2020
CUST002187,60 +, WEST ,BR0051,2020-05-22
CUST002188,60_plus,WEST,BR0116,29/02/2024
CUST002189,26 - 40,east,BR0094,25/07/2022
CUST002190,18 - 25,EAST,BR0093,2021-01-13
CUST002191,18-25,East,BR0098,10-01-2016
CUST002192,60+,east,BR0119,2015-02-09
CUST002193,18_25,EAST,BR0087,2015-02-09
CUST002194, 26-40,south,BR0009,09/12/2020
CUST002195,26-40,East,BR0093,2018-03-11
CUST002196,18-25, SOUTH,BR0114,26/09/2024
CUST002197,26 - 40,N,BR0029,2022-11-07
CUST002198,18-25,WEST,BR0106,2020-03-16
CUST002199,41-60,East,BR0090,2018-01-16
CUST002200,18_25, SOUTH,BR0013,12-12-2016
CUST002201,41_60, SOUTH,BR0013,2026-07-10
CUST002202,60_plus,NORTH ,BR0011,15/06/2015
CUST002203,41-60,WEST,BR0005,03/16/2018
CUST002204,60_plus,North,BR0028,2015-11-12
CUST002205,18 - 25,SOUTH,BR0078,2023-03-20
CUST002206,26 - 40,south,BR0047,2025-06-19
CUST002207,18 - 25,north,BR0025,22-07-2019
CUST002208,41-60,NORTH,BR0110,2025-11-07
CUST002209,,S,BR0087,09/29/2023
CUST002210,18_25,S,BR0055,14-03-2016
CUST002211,26-40, SOUTH,BR0010,2025-04-30
CUST002212,18-25,,BR0083,2016-10-25
CUST002213,41-60,,BR0100,22-06-2020
CUST002214,18-25,east,BR0022,24/02/2025
CUST002215,,south,BR0089,2016-07-17
CUST002216,26_40,NORTH,BR0032,2025-01-04
CUST002217,41-60,EAST ,BR0070,2017-03-18
CUST002218,26-40,SOUTH,BR0095,2023-09-04
CUST002219,60+,North,BR0087,09/28/2025
CUST002220,18_25,EAST ,BR0024,2017-11-26
CUST002221,18-25,NORTH ,BR0031,14/08/2015
CUST002222,41-60,WEST,BR0011,21-10-2016
CUST002223,41-60,EAST ,BR0019,26/09/2023
CUST002224,60_plus, SOUTH,BR0088,2026-03-28
CUST002225,60+,WEST,BR0052,2024-11-18
CUST002226,41-60,WEST,BR0109,04/06/2021
CUST002227,26-40,EAST ,BR0039,2023-07-21
CUST002228,26-40,NORTH,BR0054,27-11-2018
CUST002229,26-40,N,BR0069,2024-04-28
CUST002230,41_60,W,BR0062,2020-03-10
CUST002231,26_40, SOUTH,BR0089,23-01-2019
CUST002232,18 - 25,WEST,BR0077,2020-12-04
CUST002233, 26-40,West,BR0021,2019-04-27
CUST002234,60 +,WEST,BR0062,26/08/2020
CUST002235,41-60 ,north,BR0112,2017-06-23
CUST002236,41_60,N,BR0085,2015-03-19
CUST002237,41_60,NORTH ,BR0013,22/03/2023
CUST002238,26 - 40,WEST,BR0040,2026-05-17
CUST002239, 26-40,NORTH ,BR0022,25-08-2019
CUST002240,18_25,East,BR0090,2019-05-13
CUST002241,26-40,east,BR0097,2016-04-06
CUST002242,41 - 60,E,BR0089,04-04-2020
CUST002243,18-25,East,BR0020,2022-09-02
CUST002244, 18-25 ,south,BR0113,12/09/2020
CUST002245,26-40,South,BR0005,25-03-2020
CUST002246,41-60,east,BR0041,2020-06-08
CUST002247, 60+,E,BR0076,16/02/2023
CUST002248,60+,N,BR0079,2017-05-31
CUST002249,26-40,NORTH ,BR0009,2025-07-21
CUST002250,18_25,NORTH ,BR0091,2019-01-16
CUST002251,26 - 40,EAST,BR0068,24/02/2020
CUST002252,26-40,west,BR0002,2021-12-14
CUST002253,41-60,North,BR0032,01-03-2015
CUST002254,60+,NORTH,BR0066,2022-07-18
CUST002255,41-60,East,BR0080,2025-06-26
CUST002256,26-40,N,BR0117,15-09-2016
CUST002257,18-25,EAST ,BR0035,2018-12-08
CUST002258,26_40, WEST ,BR0120,07-10-2018
CUST002259,60+,NORTH,BR0070,14/05/2015
CUST002260,41-60,,BR0055,2019-03-19
CUST002261,41 - 60,South,BR0061,2023-07-21
CUST002262, 18-25 ,east,BR0032,30-12-2017
CUST002263,60+,N,BR0021,16-05-2023
CUST002264,60 +,S,BR0116,2021-05-10
CUST002265,18_25,north,BR0103,05/11/2015
CUST002266,41-60,West,BR0037,06-01-2024
CUST002267,60_plus,,BR0090,02/07/2015
CUST002268, 60+,E,BR0011,27/10/2019
CUST002269,60+,west,BR0094,2016-09-19
CUST002270,18 - 25,west,BR0114,16-05-2021
CUST002271,41-60 ,W,BR0003,2021-03-29
CUST002272,41_60, SOUTH,BR0006,12/05/2020
CUST002273,60+,south,BR0016,2017-12-01
CUST002274, 26-40, WEST ,BR0097,07/14/2026
CUST002275,60+,E,BR0096,29-02-2016
CUST002276,,NORTH,BR0109,19-06-2023
CUST002277,26-40,East,BR0116,08/06/2023
CUST002278,26_40,SOUTH,BR0096,2021-04-23
CUST002279, 60+,West,BR0069,2019-05-27
CUST002280,60+,NORTH ,BR0108,12/04/2021
CUST002281,60+, SOUTH,BR0051,2015-12-04
CUST002282,60_plus,west,BR0088,25/05/2021
CUST002283, 26-40, SOUTH,BR0101,08/14/2015
CUST002284,60_plus,west,BR0112,2025-10-07
CUST002285,41-60 ,south,BR0041,2019-08-31
CUST002286,18 - 25,EAST,BR0048,2018-05-13
CUST002287,41-60,EAST ,BR0044,12/02/2017
CUST002288,18 - 25,NORTH,BR0004,2016-10-06
CUST002289,41-60 ,EAST ,BR0077,14/12/2023
CUST002290, 18-25 ,E,BR0058,2024-07-24
CUST002291,60_plus,N,BR0083,2015-01-01
CUST002292,60_plus,W,BR0091,2017-12-26
CUST002293,41-60,north,BR0090,18-01-2019
CUST002294,60+,east,BR0088,12/02/2018
CUST002295,18-25,N,BR0005,2020-06-18
CUST002296,18-25,East,BR0039,2015-01-22
CUST002297,,South,BR0062,2016-11-03
CUST002298,60_plus, WEST ,BR0027,2023-03-22
CUST002299,18-25,East,BR0054,2016-10-05
CUST002300,41 - 60,NORTH ,BR0042,19/04/2016
CUST002301,18-25,west,BR0067,2017-06-25
CUST002302,26-40,N,BR0069,03-12-2015
CUST002303,18-25,south,BR0078,2018-07-10
CUST002304,41-60 ,SOUTH,BR0095,2026-07-20
CUST002305,26-40,north,BR0012,2022-12-29
CUST002306,18-25,SOUTH,,2024-11-21
CUST002307,18-25,west,BR0039,2025-03-29
CUST002308,60+,east,BR0039,14-02-2019
CUST002309, 60+,east,BR0054,2017-04-23
CUST002310,60 +,NORTH,BR0097,2017-12-20
CUST002311,18_25,W,BR0020,2026-03-13
CUST002312,26 - 40,West,BR0025,08-12-2016
CUST002313,26-40,EAST ,BR0017,2019-07-07
CUST002314,60+,West,BR0025,31-03-2018
CUST002315,41-60,north,BR0066,08-07-2015
CUST002316,60+,north,BR0023,2020-11-17
CUST002317,41_60,W,BR0006,14-11-2016
CUST002318,41_60,East,BR0116,2022-12-13
CUST002319, 60+, WEST ,BR0090,2020-04-30
CUST002320,18_25,S,BR0012,
CUST002321,41_60,EAST ,BR0011,2019-10-22
CUST002322,18 - 25,East,BR0092,2017-09-26
CUST002323,18-25,West,BR0076,2024-03-03
CUST002324,41 - 60,,BR0072,23/01/2024
CUST002325,60+,S,BR0048,01/03/2019
CUST002326,26 - 40,NORTH,BR0020,18/10/2024
CUST002327, 60+, WEST ,BR0082,2023-12-15
CUST002328,26_40,E,BR0074,2020-03-07
CUST002329,60+,E,BR0119,2021-02-27
CUST002330,41-60,north,BR0050,2018-07-05
CUST002331,18 - 25, WEST ,BR0029,2022-02-20
CUST002332,60+, WEST ,BR0055,13-02-2016
CUST002333,26-40,West,BR0011,30-08-2025
CUST002334,41-60,E,BR0028,2018-10-03
CUST002335, 18-25 ,EAST ,BR0007,05/09/2026
CUST002336,26-40,NORTH,BR0043,2020-06-05
CUST002337,60_plus,WEST,BR0042,2015-05-10
CUST002338,60+, WEST ,BR0120,2018-02-02
CUST002339,41 - 60,E,BR0014,2022-10-30
CUST002340, 26-40,North,BR0113,14-03-2022
CUST002341, 26-40,NORTH ,BR0112,2018-07-24
CUST002342, 26-40,W,BR0096,03/07/2015
CUST002343,18 - 25,N,BR0059,08-06-2018
CUST002344,41-60,south,BR0013,2018-12-27
CUST002345, 26-40,E,BR0057,28-02-2022
CUST002346,18-25,East,BR0040,23-07-2025
CUST002347, 60+,SOUTH,BR0035,2016-03-16
CUST002348,26-40,East,BR0060,2016-01-27
CUST002349,41_60,south,BR0034,19-11-2020
CUST002350,26-40,W,BR0033,2025-12-10
CUST002351,41 - 60,S,BR0020,03/24/2023
CUST002352,18 - 25,EAST ,BR0039,2026-04-01
CUST002353,18-25,EAST,BR0053,2021-10-09
CUST002354,60+,WEST,BR0064,07/04/2020
CUST002355,41 - 60,EAST,BR0028,2024-01-10
CUST002356, 26-40,NORTH,BR0045,19/11/2015
CUST002357,18_25,E,BR0070,2022-01-04
CUST002358,26-40,E,BR0031,2024-07-07
CUST002359,41-60,West,BR0087,2024-02-21
CUST002360,26-40,south,BR0028,22/05/2017
CUST002361,18-25,west,BR0082,2024-09-10
CUST002362,26-40, WEST ,BR0114,2015-07-03
CUST002363,18 - 25,West,BR0100,2018-06-10
CUST002364,26-40,West,BR0061,2016-07-13
CUST002365,60_plus,NORTH,BR0087,2018-09-23
CUST002366,26-40,WEST,BR0075,17/04/2018
CUST002367,41_60,EAST ,BR0081,08-05-2023
CUST002368,41-60,NORTH,BR0103,2022-09-07
CUST002369,60+,north,BR0027,01-04-2017
CUST002370, 60+,N,BR0036,2020-11-01
CUST002371,18-25,South,BR0035,2017-06-30
CUST002372,,N,BR0100,2025-10-30
CUST002373,60 +,WEST,BR0031,2023-05-16
CUST002374,60 +,West,BR0064,2026-07-30
CUST002375,41-60,SOUTH,BR0106,02-09-2021
CUST002376,41-60 ,EAST,BR0011,04-03-2020
CUST002377,41-60 ,WEST,BR0017,26-07-2017
CUST002378,18-25,E,BR0025,2023-10-11
CUST002379,41-60,East,BR0032,08/02/2018
CUST002380,26_40,South,BR0074,2026-06-10
CUST002381,18-25,South,BR0048,2021-09-07
CUST002382,18-25,West,BR0042,08/01/2022
CUST002383,26 - 40,NORTH,BR0095,2016-12-25
CUST002384,26-40,E,BR0075,04/08/2015
CUST002385,60+,WEST,BR0090,2024-03-19
CUST002386,41-60,WEST,BR0051,2022-03-12
CUST002387,41-60, WEST ,BR0111,2015-03-18
CUST002388,41 - 60,West,BR0082,2016-01-01
CUST002389,60 +,west,BR0064,
CUST002390,41-60 ,EAST ,BR0028,2022-09-22
CUST002391,41-60,W,BR0075,14/09/2021
CUST002392,18-25,W,BR0040,2022-11-16
CUST002393,60+,south,BR0035,23-07-2019
CUST002394,41 - 60,,BR0056,01/30/2019
CUST002395,60+, SOUTH,BR0061,06/12/2024
CUST002396, 60+,North,BR0115,2019-12-31
CUST002397,60+,NORTH,BR0098,01-12-2017
CUST002398,26 - 40,W,BR0084,2018-09-05
CUST002399,26-40,S,BR0030,31/12/2023
CUST002400, 60+,East,BR0001,2017-12-05
CUST002401,60+,EAST,BR0044,2016-02-02
CUST002402,41-60,east,BR0100,08/11/2017
CUST002403,18-25,east,BR0068,2024-12-16
CUST002404,26-40,NORTH ,BR0055,2025-01-06
CUST002405,26-40,South,BR0114,01-02-2017
CUST002406,41-60 ,West,BR0100,02-08-2025
CUST002407, 26-40,north,BR0104,2024-03-02
CUST002408,60 +,east,BR0002,
CUST002409,41-60,S,BR0044,2015-06-23
CUST002410,18-25,west,BR0035,05-03-2026
CUST002411,18-25,EAST ,BR0112,27/05/2015
CUST002412,60 +,west,BR0106,2023-12-07
CUST002413,41-60,,BR0048,02-05-2020
CUST002414,18_25,north,BR0077,2025-11-20
CUST002415,41-60 ,WEST,BR0006,18-02-2026
CUST002416,60 +,south,BR0017,2018-06-21
CUST002417,26-40,S,BR0001,08/06/2019
CUST002418, 26-40,E,BR0081,2017-10-20
CUST002419,60+,SOUTH,BR0060,15-10-2021
CUST002420,41-60,West,BR0021,2016-10-15
CUST002421,18-25, WEST ,BR0119,2025-05-05
CUST002422,41-60,East,BR0044,2025-05-16
