transaction_id,customer_id,payment_channel,transaction_amount,transaction_status,transaction_timestamp
TXN0001095,CUST002656,Imps,-8013.63,SUCCESS,2026-04-29 17:29:23
TXN0001096,CUST003086,bill_pay,220.69,success,15-02-2026 14:03
TXN0001097,CUST002273,UPI,2492.77,SUCCESS,2026-03-31 23:59:05
TXN0001098,CUST002727,UPI,-6974.51,success,2026-03-08 19:17:24
TXN0001099,CUST004842,IMPS,380.55,success,02/02/2026 23:46:09
TXN0001100,CUST003107,neft,585.73,SUCCESS,2026-04-18 13:48:13
TXN0001101,CUST000564,upi,901.89,SUCCESS,2026-05-11 09:33:59
TXN0001102,CUST000495,IMPS,1165.88,Failed,05/29/2026 08:50 AM
TXN0001103,CUST000181,NEFT,962.62,Success,2026-03-13 06:47:52
TXN0001104,CUST001122,NEFT,Rs.415.72,Success,23/01/2026 16:28:10
TXN0001105,CUST004111,BILL_PAY,1402.32,failed,2026-02-05 11:08:01
TXN0001106,CUST003704,UPI,426.86,Success,12/04/2026 11:02:07
TXN0001107,CUST003192,neft,1045.78,SUCCESS,25/04/2026 16:39:40
TXN0001108,CUST001018,Imps,642.19,FAILED,17/01/2026 08:43:37
TXN0001109,CUST002557,upi,79.23,SUCCESS,2026-07-22 02:12:01
TXN0001110,CUST003183,UPI,3023.91,SUCCESS,2026-03-08 21:29:40
TXN0001111,CUST003930,NEFT,325.45,SUCCESS,14/04/2026 10:14:56
TXN0001112,CUST004450,Bill_Pay,3461.04,success,2026-02-22 09:45:00
TXN0001113,CUST001121,Bill_Pay,2362.01,TIMED_OUT,05/08/2026 03:43 AM
TXN0001114,CUST002995,NEFT,869.47,success,2026-01-10 22:30:12
TXN0001115,CUST003087,IMPS,1243.08,SUCCESS,
TXN0001116,CUST004848,Imps,1442.68,timed_out,2026-04-17 11:09:07
TXN0001117,CUST001890,UPI,524.89,success,2026-03-06 14:45:54
TXN0001118,CUST000695,IMPS,554.72,Success,26/05/2026 11:08:18
TXN0001119,CUST000103,upi,1355.96,Success,2026-04-09 17:28:00
TXN0001120,CUST004528,BILL_PAY,Rs.19.52,failed,2026-06-19 20:51:02
TXN0001121,CUST001354,Upi,650.38,SUCCESS,2026-03-04 12:37:02
TXN0001122,CUST004116,Imps,417.29,SUCCESS,01-06-2026 08:04
TXN0001123,CUST004705,BILL PAY,263.1,SUCCESS,2026-02-18 14:08:16
TXN0001124,CUST000042,BILL_PAY,1084.05,Success,27-03-2026 20:31
TXN0001125,CUST002545,NEFT,Rs.313.54,Success,2026-04-15 14:45:50
TXN0001126,CUST001091,UPI,1872.21,timed_out,08-07-2026 13:42
TXN0001127,CUST002129,IMPS,2087.56,success,14-01-2026 13:02
TXN0001128,CUST000056,UPI,1231.15,SUCCESS,2026-04-08 04:42:03
TXN0001129,CUST001519,imps,1587.82,Success,
TXN0001130,CUST002516,neft,1235.73,Success,30-03-2026 02:58
TXN0001131,CUST000410,IMPS,"1,738.00",Success,2026-02-08 02:39:39
TXN0001132,CUST002155,IMPS,1644.43,SUCCESS,2026-03-01 23:00:05
TXN0001133,CUST000226,Imps,"1,014.08",Success,05-04-2026 21:18
TXN0001134,CUST002548,imps,2402.3,SUCCESS,01/01/2026 14:44:55
TXN0001135,CUST003697,Upi,546.93,Success,2026-01-29 21:02:41
TXN0001136,CUST004996,BILL_PAY,272.09,success,02/03/2026 05:37:55
TXN0001137,CUST004530,BILL PAY,Rs.257.01,Success,2026-03-08 22:15:57
TXN0001138,CUST002447,NEFT,459.64,Failed,2026-07-02 20:45:10
TXN0001139,CUST004221,Bill_Pay,,SUCCESS,06/30/2026 02:37 PM
TXN0001140,CUST001435,IMPS,859.16,Success,23-01-2026 14:32
TXN0001141,CUST002906,neft,-1467.18,Success,2026-02-27 11:35:24
TXN0001142,CUST000203,bill_pay,2048.95,success,05/05/2026 10:19 AM
TXN0001143,CUST001875,NEFT,96.63,Success,15-01-2026 01:26
TXN0001144,CUST000065,IMPS,266.33,Success,07/10/2026 01:13 PM
TXN0001145,CUST002501,neft,"1,799.69",Success,19/01/2026 20:19:48
TXN0001146,CUST000733,upi,527.11,Success,29-03-2026 07:23
TXN0001147,CUST002084,imps,1425.82,Timed_Out,2026-07-04 17:27:44
TXN0001148,CUST001304,Upi,150.34,SUCCESS,
TXN0001149,CUST003637,NEFT,3404.29,success,2026-03-22 04:13:31
TXN0001150,CUST000123,UPI,138.3,FAILED,29/05/2026 23:28:00
TXN0001151,CUST003377,BILL PAY,17.75,success,20-06-2026 09:34
TXN0001152,CUST004142,upi,829.33,success,2026-03-30 18:06:48
TXN0001153,CUST004426,IMPS,855.42,success,24-07-2026 02:35
TXN0001154,CUST004165,,368.72,success,2026-07-27 13:46:40
TXN0001155,CUST004578,Neft,"Rs.1,178.07",Success,22/04/2026 07:14:05
TXN0001156,CUST004670,neft,"1,219.95",success,2026-01-01 00:21:17
TXN0001157,CUST001936,UPI,-1065.18,Success,2026-03-06 07:07:51
TXN0001158,CUST003494,IMPS,,SUCCESS,2026-02-14 02:42:25
TXN0001159,CUST002561,Neft,-288.98,,26-06-2026 06:23
TXN0001160,CUST002923,UPI,407.02,success,2026-01-26 13:52:46
TXN0001161,CUST002398,upi,247.92,SUCCESS,2026-03-13 15:51:05
TXN0001162,CUST002620,neft,2553.54,success,2026-06-26 06:07:41
TXN0001163,CUST001360,Bill_Pay,448.78,Success,20/06/2026 06:06:33
TXN0001164,CUST000219,imps,801.29,Success,13/06/2026 17:26:41
TXN0001165,CUST005171,NEFT,1790.26,Success,24/01/2026 16:53:45
TXN0001166,CUST001021,Bill_Pay,234.97,SUCCESS,2026-05-25 16:22:23
TXN0001167,CUST004048,Bill_Pay,,SUCCESS,14-06-2026 01:17
TXN0001168,CUST003783,UPI,248.86,SUCCESS,2026-05-17 18:26:55
TXN0001169,CUST001748,UPI,911.48,success,2026-02-16 12:03:52
TXN0001170,CUST004926,upi,839.08,FAILED,19/04/2026 09:24:25
TXN0001171,CUST000656,BILL PAY,1062.69,SUCCESS,2026-06-30 00:55:07
TXN0001172,CUST003321,BILL_PAY,-587.65,Success,2026-03-16 11:35:21
TXN0001173,CUST004085,UPI,35.64,SUCCESS,2026-02-15 07:53:55
TXN0001174,CUST002738,NEFT,566.15,success,24-07-2026 07:18
TXN0001175,CUST004530,BILL_PAY,2118.53,TIMED_OUT,2026-03-08 07:16:29
TXN0001176,CUST000163,upi,2931.76,SUCCESS,21/01/2026 00:53:52
TXN0001177,CUST001159,IMPS,739.81,Success,16/03/2026 13:30:07
TXN0001178,CUST000504,upi,842.84,SUCCESS,2026-04-17 05:42:11
TXN0001179,CUST001084,Bill_Pay,1392.6,SUCCESS,07/07/2026 13:00:53
TXN0001180,CUST003268,bill_pay,2820.48,success,2026-04-12 13:11:10
TXN0001181,CUST002101,neft,665.56,SUCCESS,23-04-2026 18:21
TXN0001182,CUST003573,,1368.47,success,18-02-2026 08:18
TXN0001183,CUST004105,IMPS,343.56,success,23/07/2026 11:49:06
TXN0001184,CUST000578,NEFT,153.72,Success,25/07/2026 11:36:01
TXN0001185,CUST003031,NEFT,386.1,SUCCESS,2026-02-27 02:08:10
TXN0001186,CUST000554,bill_pay,3800.78,SUCCESS,2026-05-04 08:59:21
TXN0001187,CUST002509,IMPS,1403.39,SUCCESS,2026-07-27 10:48:38
TXN0001188,CUST001741,IMPS,169.59,FAILED,2026-07-29 21:16:48
TXN0001189,CUST004751,NEFT,1487.09,SUCCESS,2026-01-10 06:54:07
TXN0001190,CUST004627,bill_pay,183.79,SUCCESS,21-07-2026 02:45
TXN0001191,CUST002006,IMPS,1044.92,SUCCESS,06/24/2026 05:43 AM
TXN0001192,CUST005072,Bill_Pay,225.32,success,2026-06-18 14:26:19
TXN0001193,CUST000212,BILL PAY,159.61,success,11/06/2026 01:29:18
TXN0001194,CUST004887,IMPS,4775.28,success,03-07-2026 07:05
TXN0001195,CUST002249,imps,448.39,SUCCESS,04/05/2026 18:41:31
TXN0001196,CUST004147,UPI,1371.73,SUCCESS,10-01-2026 00:47
TXN0001197,CUST002187,NEFT,698.62,success,27-06-2026 03:15
TXN0001198,CUST001813,imps,Rs.199.81,success,07-01-2026 12:33
TXN0001199,CUST003027,bill_pay,505.57,SUCCESS,06-05-2026 13:36
TXN0001200,CUST001898,upi,201.70,success,04/07/2026 06:28 AM
TXN0001201,CUST004429,IMPS,12029.76,Success,2026-04-13 18:16:42
TXN0001202,CUST000626,Upi,1705.35,Success,20-03-2026 13:42
TXN0001203,CUST002182,imps,683.32,SUCCESS,12/07/2026 23:58:27
TXN0001204,CUST001462,UPI,1282.47,Success,12/06/2026 15:07:08
TXN0001205,CUST004841,UPI,1569.41,Success,2026-05-08 06:04:15
TXN0001206,CUST001887,Neft,1574.7,TIMED_OUT,2026-04-18 16:00:32
TXN0001207,CUST001354,NEFT,1491.34,SUCCESS,2026-01-21 15:54:21
TXN0001208,CUST001207,Bill_Pay,"1,353.13",success,2026-01-04 13:06:29
TXN0001209,CUST003543,Neft,751.62,SUCCESS,28/03/2026 12:51:24
TXN0001210,CUST002435,upi,4267.67,success,2026-05-13 23:13:23
TXN0001211,CUST000786,Bill_Pay,810.55,SUCCESS,2026-05-21 07:53:31
TXN0001212,CUST003719,imps,707.02,SUCCESS,01/03/2026 01:10:15
TXN0001213,CUST001820,imps,818.94,Success,2026-06-14 19:22:13
TXN0001214,CUST003850,Upi,891.36,success,08-06-2026 15:45
TXN0001215,CUST003725,,97.41,success,2026-06-27 05:47:47
TXN0001216,CUST003404,Neft,-246.12,SUCCESS,03-03-2026 23:34
TXN0001217,CUST000696,IMPS,587.63,SUCCESS,2026-03-21 15:04:05
TXN0001218,CUST001901,BILL_PAY,92.59,SUCCESS,2026-02-25 18:30:27
TXN0001219,CUST005199,UPI,682.02,TIMED_OUT,2026-07-21 10:47:54
TXN0001220,CUST000180,UPI,877.29,success,20-01-2026 00:22
TXN0001221,CUST000955,Bill_Pay,146.61,success,29/04/2026 23:18:08
TXN0001222,CUST000736,Neft,317.46,Success,2026-03-20 09:58:04
TXN0001223,CUST001491,BILL_PAY,3096.33,SUCCESS,2026-02-24 06:35:12
TXN0001224,CUST000847,BILL_PAY,1298.84,success,2026-03-09 06:58:04
TXN0001225,CUST002606,IMPS,1209.38,SUCCESS,2026-04-19 10:10:14
TXN0001226,CUST000068,Neft,2612.8,Success,09/05/2026 15:45:33
TXN0001227,CUST001157,Bill_Pay,251.38,FAILED,2026-03-30 04:34:15
TXN0001228,CUST002243,bill_pay,147.07,SUCCESS,02/04/2026 03:21:06
TXN0001229,CUST001238,Upi,2175.04,SUCCESS,2026-04-07 20:11:11
TXN0001230,CUST005175,IMPS,607.2,Success,2026-02-04 09:53:09
TXN0001231,CUST000746,NEFT,244.16,success,2026-03-10 20:17:42
TXN0001232,CUST003222,IMPS,8163.65,timed_out,24-01-2026 06:42
TXN0001233,CUST002363,Imps,96.62,success,05/10/2026 05:34 AM
TXN0001234,CUST001657,NEFT,830.22,SUCCESS,2026-02-21 13:26:42
TXN0001235,CUST003931,Upi,529.51,SUCCESS,2026-07-01 15:50:23
TXN0001236,CUST002319,neft,433.14,SUCCESS,06/05/2026 08:02 AM
TXN0001237,CUST000125,Neft,-46.79,SUCCESS,05/26/2026 11:59 PM
TXN0001238,CUST003134,Imps,-4188.59,SUCCESS,06-01-2026 16:32
TXN0001239,CUST002462,bill_pay,-120.45,Success,2026-03-11 14:56:52
TXN0001240,CUST004172,bill_pay,483.0,SUCCESS,2026-05-17 18:29:03
TXN0001241,CUST003271,bill_pay,397.39,TIMED_OUT,04/12/2026 03:33 AM
TXN0001242,CUST001742,NEFT,1347.85,SUCCESS,30-07-2026 00:15
TXN0001243,CUST004430,NEFT,97.73,success,2026-01-16 21:51:09
TXN0001244,CUST002088,BILL_PAY,1158.18,Success,2026-05-10 12:10:06
TXN0001245,CUST004883,IMPS,835.18,TIMED_OUT,15/04/2026 18:50:34
TXN0001246,CUST004458,imps,300.55,SUCCESS,2026-04-29 05:44:38
TXN0001247,CUST002982,UPI,1108.83,Success,2026-02-28 05:07:11
TXN0001248,CUST002052,IMPS,680.6,SUCCESS,2026-05-30 06:46:14
TXN0001249,CUST001348,Imps,5797.71,Success,2026-06-09 23:35:46
TXN0001250,CUST005072,upi,528.96,Success,2026-07-05 01:14:41
TXN0001251,CUST004808,upi,211.09,success,2026-05-26 21:53:48
TXN0001252,CUST003684,BILL_PAY,1172.49,Success,2026-05-09 02:34:54
TXN0001253,CUST001914,UPI,456.84,SUCCESS,04/19/2026 03:23 AM
TXN0001254,CUST004418,BILL_PAY,664.58,success,05-03-2026 06:39
TXN0001255,CUST003537,BILL_PAY,148.34,SUCCESS,2026-06-22 01:48:59
TXN0001256,CUST004081,Imps,1373.91,Success,2026-06-18 13:24:50
TXN0001257,CUST000815,NEFT,378.4,Success,2026-01-15 21:18:03
TXN0001258,CUST004229,NEFT,915.12,SUCCESS,13-01-2026 21:30
TXN0001259,CUST002706,,8264.02,Success,03-01-2026 21:26
TXN0001260,CUST003458,Bill_Pay,494.51,success,24-02-2026 01:00
TXN0001261,CUST002268,imps,1624.62,timed_out,22-06-2026 23:22
TXN0001262,CUST005124,IMPS,535.14,,26/04/2026 17:29:26
TXN0001263,CUST001416,IMPS,305.13,SUCCESS,18-05-2026 08:15
TXN0001264,CUST001919,Imps,,SUCCESS,03/06/2026 05:33:58
TXN0001265,CUST003658,BILL_PAY,70.82,SUCCESS,2026-07-14 07:04:37
TXN0001266,CUST003065,BILL_PAY,2228.35,Success,2026-06-25 02:37:41
TXN0001267,CUST001325,NEFT,62.54,SUCCESS,07/31/2026 08:09 PM
TXN0001268,CUST004276,NEFT,"1,941.31",success,11/02/2026 21:33:40
TXN0001269,CUST004541,NEFT,676.63,success,15/06/2026 18:11:59
TXN0001270,CUST000507,bill_pay,211.72,SUCCESS,03/26/2026 08:03 PM
TXN0001271,CUST000499,,408.12,Timed_Out,27-04-2026 08:45
TXN0001272,CUST002149,upi,1515.62,success,
TXN0001273,CUST005045,neft,7127.59,SUCCESS,2026-03-24 11:27:55
TXN0001274,CUST002275,Neft,101.79,Success,25-01-2026 15:45
TXN0001275,CUST001597,upi,226.21,FAILED,02/02/2026 12:52:13
TXN0001276,CUST003843,bill_pay,134.78,Failed,04/03/2026 14:14:56
TXN0001277,CUST002200,IMPS,-530.09,SUCCESS,2026-01-17 08:09:20
TXN0001278,CUST002192,UPI,2010.18,SUCCESS,2026-06-29 05:07:34
TXN0001279,CUST001658,bill_pay,116.58,Success,04/10/2026 12:46 PM
TXN0001280,CUST002816,neft,655.56,Success,14-05-2026 07:53
TXN0001281,CUST000973,neft,"1,928.05",SUCCESS,21-01-2026 11:57
TXN0001282,CUST001035,neft,401.45,SUCCESS,2026-06-27 15:21:45
TXN0001283,CUST003403,neft,29.22,SUCCESS,07/29/2026 11:25 AM
TXN0001284,CUST002425,Upi,844.49,Success,2026-02-07 09:05:28
TXN0001285,CUST003340,Imps,2930.53,SUCCESS,17/04/2026 00:57:39
TXN0001286,CUST004916,BILL_PAY,183.96,Success,06-04-2026 15:54
TXN0001287,CUST000396,NEFT,78.7,SUCCESS,2026-04-06 15:02:15
TXN0001288,CUST004018,bill_pay,976.12,SUCCESS,22-02-2026 23:16
TXN0001289,CUST001241,BILL_PAY,1009.5,success,2026-01-12 02:47:05
TXN0001290,CUST002986,Neft,370.68,Success,2026-02-15 18:51:53
TXN0001291,CUST000404,imps,295.64,Timed_Out,2026-02-24 05:50:23
TXN0001292,CUST000934,BILL_PAY,692.97,SUCCESS,2026-04-12 11:46:20
TXN0001293,CUST004756,neft,180.42,SUCCESS,02/23/2026 05:18 AM
TXN0001294,CUST000938,Bill_Pay,180.73,Success,2026-07-30 18:26:35
TXN0001295,CUST000477,NEFT,1503.04,success,2026-04-22 09:24:44
TXN0001296,CUST002050,BILL PAY,167.58,Success,2026-02-15 12:42:50
TXN0001297,CUST001822,UPI,83.85,SUCCESS,2026-06-30 08:36:40
TXN0001298,CUST003518,UPI,294.98,success,2026-03-28 01:06:46
TXN0001299,CUST001062,Upi,380.97,SUCCESS,20-04-2026 23:00
TXN0001300,CUST004242,neft,1158.03,failed,07/19/2026 10:14 AM
TXN0001301,CUST003351,BILL_PAY,324.73,success,25-01-2026 19:26
TXN0001302,CUST001556,BILL_PAY,3665.95,Success,2026-04-12 16:23:22
TXN0001303,CUST001824,UPI,736.85,success,2026-03-22 09:10:41
TXN0001304,CUST001546,imps,252.16,Success,16/07/2026 13:41:27
TXN0001305,CUST001599,Upi,1098.91,TIMEDOUT,2026-02-15 17:02:21
TXN0001306,CUST004690,BILL_PAY,"3,575.71",success,26/07/2026 01:59:13
TXN0001307,CUST001171,NEFT,1451.77,SUCCESS,2026-02-28 20:29:22
TXN0001308,CUST001219,IMPS,109.54,Success,04/04/2026 17:35:30
TXN0001309,CUST003104,Imps,419.57,success,02/26/2026 03:34 PM
TXN0001310,CUST001611,IMPS,898.06,success,2026-01-21 11:21:34
TXN0001311,CUST000085,Bill_Pay,1377.56,Success,17-02-2026 21:56
TXN0001312,CUST002407,BILL_PAY,533.88,SUCCESS,24-01-2026 23:51
TXN0001313,CUST004131,Imps,,failed,2026-04-06 06:36:47
TXN0001314,CUST004228,Neft,5734.49,SUCCESS,2026-02-19 22:07:02
TXN0001315,CUST001283,imps,-1478.98,SUCCESS,15/03/2026 19:22:48
TXN0001316,CUST000298,neft,1103.13,SUCCESS,2026-02-10 14:31:09
TXN0001317,CUST003953,NEFT,Rs.340.37,success,2026-03-07 03:23:55
TXN0001318,CUST002474,,177.65,TIMED_OUT,2026-07-13 08:26:53
TXN0001319,CUST003123,neft,"Rs.1,127.10",SUCCESS,07/01/2026 20:56:31
TXN0001320,CUST003874,neft,1693.79,success,20-03-2026 14:15
TXN0001321,CUST004510,UPI,-660.69,SUCCESS,2026-03-13 00:55:59
TXN0001322,CUST000852,UPI,1483.99,Success,2026-06-10 17:33:45
TXN0001323,CUST002654,Upi,1532.48,SUCCESS,17/07/2026 01:36:02
TXN0001324,CUST001668,UPI,-1842.58,SUCCESS,19-05-2026 17:55
TXN0001325,CUST002603,NEFT,107.61,SUCCESS,2026-05-03 09:07:42
TXN0001326,CUST001785,bill_pay,433.36,SUCCESS,29/03/2026 01:06:42
TXN0001327,CUST001587,UPI,1212.94,Success,2026-03-19 10:10:03
TXN0001328,CUST000145,NEFT,706.08,SUCCESS,2026-01-31 08:27:38
TXN0001329,CUST001238,IMPS,1538.55,SUCCESS,2026-07-05 22:20:47
TXN0001330,CUST002212,BILL_PAY,-1102.31,SUCCESS,2026-07-29 08:45:16
TXN0001331,CUST001499,imps,50.2,SUCCESS,2026-03-14 09:17:11
TXN0001332,CUST002473,BILL PAY,2481.41,FAILED,
TXN0001333,CUST002897,Imps,374.43,SUCCESS,23/02/2026 02:53:06
TXN0001334,CUST002825,IMPS,-236.2,FAILED,2026-01-28 12:18:56
TXN0001335,CUST002206,UPI,2373.03,success,2026-03-10 02:50:56
TXN0001336,CUST002988,UPI,1394.66,SUCCESS,2026-07-15 12:55:04
TXN0001337,CUST000627,neft,2847.89,FAILED,30/07/2026 16:58:30
TXN0001338,CUST002043,BILL_PAY,910.05,SUCCESS,2026-07-24 01:47:00
TXN0001339,CUST003477,upi,427.04,SUCCESS,2026-05-30 01:25:52
TXN0001340,CUST000016,Imps,790.03,success,01-03-2026 15:02
TXN0001341,CUST004974,UPI,193.4,SUCCESS,17/02/2026 23:38:45
TXN0001342,CUST002465,BILL PAY,131.21,Success,2026-03-31 09:45:22
TXN0001343,CUST004356,IMPS,312.59,Success,28/07/2026 02:16:41
TXN0001344,CUST003947,UPI,4190.07,SUCCESS,2026-04-03 13:20:12
TXN0001345,CUST005141,neft,349.69,SUCCESS,2026-03-30 05:23:12
TXN0001346,CUST001461,IMPS,-85.73,success,2026-03-07 13:37:12
TXN0001347,CUST004821,Upi,551.65,Failed,28-06-2026 08:31
TXN0001348,CUST001028,Imps,344.49,SUCCESS,2026-03-07 00:11:36
TXN0001349,CUST004569,upi,2542.44,SUCCESS,18-04-2026 14:25
TXN0001350,CUST005027,UPI,-3782.72,SUCCESS,2026-06-02 11:12:46
TXN0001351,CUST004255,,404.98,SUCCESS,2026-01-16 07:38:28
TXN0001352,CUST003895,NEFT,908.99,SUCCESS,16-07-2026 23:19
TXN0001353,CUST002309,bill_pay,1004.8,Success,2026-03-26 22:18:23
TXN0001354,CUST000826,BILL_PAY,627.42,SUCCESS,25-02-2026 00:52
TXN0001355,CUST000833,upi,504.48,SUCCESS,
TXN0001356,CUST003077,Neft,219.41,success,2026-07-27 16:42:32
TXN0001357,CUST004752,Bill_Pay,72.57,SUCCESS,2026-07-23 01:16:10
TXN0001358,CUST004015,NEFT,Rs.218.02,Success,06/06/2026 09:29 PM
TXN0001359,CUST002758,NEFT,601.77,SUCCESS,01-04-2026 05:45
TXN0001360,CUST002190,imps,116.8,SUCCESS,13/04/2026 16:43:16
TXN0001361,CUST001235,imps,852.97,SUCCESS,
TXN0001362,CUST004100,imps,722.86,SUCCESS,07/16/2026 01:05 AM
TXN0001363,CUST000450,BILL_PAY,345.15,SUCCESS,08-04-2026 23:41
TXN0001364,CUST000015,BILL PAY,480.11,SUCCESS,2026-05-25 21:18:50
TXN0001365,CUST000727,NEFT,139.84,success,2026-02-24 22:12:03
TXN0001366,CUST005137,neft,1800.25,TIMED_OUT,06/15/2026 01:00 AM
TXN0001367,CUST000515,UPI,"Rs.1,761.07",success,25-03-2026 13:37
TXN0001368,CUST000534,Imps,167.68,SUCCESS,22-04-2026 20:47
TXN0001369,CUST003387,BILL PAY,172.94,SUCCESS,2026-05-15 09:55:35
TXN0001370,CUST002353,BILL PAY,0,Failed,14/03/2026 09:14:51
TXN0001371,CUST005008,imps,1289.19,Success,
TXN0001372,CUST001003,upi,1000.95,SUCCESS,2026-03-22 11:17:47
TXN0001373,CUST002572,NEFT,2337.37,SUCCESS,2026-02-27 17:28:44
TXN0001374,CUST004828,Bill_Pay,2706.76,success,2026-06-11 19:52:29
TXN0001375,CUST001443,NEFT,105.92,SUCCESS,2026-07-15 14:39:00
TXN0001376,CUST002652,neft,1232.88,TIMED_OUT,2026-02-20 09:04:14
TXN0001377,CUST001936,IMPS,2563.74,Success,18/07/2026 04:13:53
TXN0001378,CUST000631,Imps,445.46,success,01/10/2026 06:22 AM
TXN0001379,CUST000614,UPI,646.61,success,2026-04-19 19:07:14
TXN0001380,CUST004476,NEFT,539.57,,2026-01-20 16:44:58
TXN0001381,CUST000274,upi,568.06,SUCCESS,2026-04-26 03:31:00
TXN0001382,CUST001419,neft,1792.3,success,2026-03-26 12:32:47
TXN0001383,CUST003598,bill_pay,5428.95,SUCCESS,2026-04-29 18:16:40
TXN0001384,CUST001863,upi,3490.31,Success,2026-05-31 20:41:23
TXN0001385,CUST003128,IMPS,-363.74,SUCCESS,2026-04-05 09:42:16
TXN0001386,CUST005169,imps,912.5,FAILED,02/05/2026 11:12 AM
TXN0001387,CUST003789,Upi,,SUCCESS,29-07-2026 11:41
TXN0001388,CUST003036,IMPS,290.43,Success,
TXN0001389,CUST001125,UPI,613.63,SUCCESS,05/27/2026 08:37 PM
TXN0001390,CUST000657,BILL_PAY,281.77,success,2026-05-21 03:17:47
TXN0001391,CUST002971,IMPS,331.6,Timed_Out,30-07-2026 04:50
TXN0001392,CUST002071,upi,886.5,SUCCESS,2026-02-25 13:23:41
TXN0001393,CUST002871,Imps,1211.51,Failed,04/28/2026 11:32 PM
TXN0001394,CUST000720,IMPS,"Rs.1,171.92",SUCCESS,20-06-2026 19:32
TXN0001395,CUST002912,UPI,1186.42,success,04/26/2026 02:52 PM
TXN0001396,CUST003287,Neft,-150.63,SUCCESS,2026-01-01 02:47:12
TXN0001397,CUST000655,BILL_PAY,266.15,SUCCESS,2026-07-07 07:46:49
TXN0001398,CUST003057,upi,696.12,FAILED,02/07/2026 16:01:22
TXN0001399,CUST003594,BILL_PAY,2410.46,,14/01/2026 12:01:23
TXN0001400,CUST000491,UPI,11346.3,SUCCESS,2026-07-25 03:58:28
TXN0001401,CUST002007,,957.75,success,29/07/2026 20:03:59
TXN0001402,CUST003675,imps,1581.1,SUCCESS,2026-06-06 20:06:34
TXN0001403,CUST001693,upi,133.44,success,21-05-2026 05:21
TXN0001404,CUST002920,UPI,1527.68,SUCCESS,2026-02-24 18:47:34
TXN0001405,CUST002729,Neft,7266.42,FAILED,2026-04-22 05:16:01
TXN0001406,CUST003394,BILL_PAY,265.07,success,2026-07-13 05:06:02
TXN0001407,CUST004450,NEFT,343.96,SUCCESS,2026-07-15 12:51:26
TXN0001408,CUST005172,Neft,1865.91,Success,15-05-2026 11:12
TXN0001409,CUST002474,Imps,685.72,Success,22/03/2026 16:40:58
TXN0001410,CUST003645,upi,66.45,SUCCESS,2026-05-22 08:45:35
TXN0001411,CUST004251,BILL_PAY,-368.06,success,2026-06-19 01:13:27
TXN0001412,CUST001203,NEFT,3760.69,SUCCESS,09-03-2026 10:14
TXN0001413,CUST003689,IMPS,475.92,Success,2026-06-19 22:13:29
TXN0001414,CUST001382,UPI,Rs.475.46,SUCCESS,09-04-2026 08:45
TXN0001415,CUST003082,BILL_PAY,1717.19,Success,2026-07-05 13:37:58
TXN0001416,CUST002099,IMPS,1000.31,SUCCESS,28-07-2026 16:24
TXN0001417,CUST002324,neft,446.94,success,2026-01-27 19:52:58
TXN0001418,CUST001997,UPI,319.04,Success,2026-04-13 13:16:37
TXN0001419,CUST001163,NEFT,22900.48,SUCCESS,
TXN0001420,CUST001214,IMPS,2961.99,success,01-04-2026 02:45
TXN0001421,CUST000305,NEFT,1185.88,SUCCESS,2026-03-09 21:48:30
TXN0001422,CUST003524,Imps,1282.69,FAILED,2026-03-02 04:46:39
TXN0001423,CUST000911,IMPS,572.18,SUCCESS,21-01-2026 17:32
TXN0001424,CUST004443,Neft,985.8,SUCCESS,2026-07-09 10:41:09
TXN0001425,CUST003487,IMPS,504.84,SUCCESS,29-01-2026 11:51
TXN0001426,CUST002741,neft,Rs.239.44,success,2026-02-13 00:55:04
TXN0001427,CUST000862,UPI,1033.78,success,2026-01-16 19:14:15
TXN0001428,CUST005165,,456.58,SUCCESS,2026-07-06 11:37:59
TXN0001429,CUST001274,upi,1101.15,SUCCESS,30-07-2026 13:23
TXN0001430,CUST003940,UPI,1377.77,Success,12-01-2026 12:24
TXN0001431,CUST001149,Imps,1174.22,SUCCESS,18/07/2026 21:27:42
TXN0001432,CUST004149,Imps,218.84,Success,2026-02-02 08:26:01
TXN0001433,CUST002113,imps,403.09,SUCCESS,2026-06-12 14:27:55
TXN0001434,CUST002389,NEFT,466.8,SUCCESS,2026-01-10 02:14:53
TXN0001435,CUST002221,NEFT,2145.18,success,2026-02-19 13:35:25
TXN0001436,CUST001036,NEFT,2002.49,SUCCESS,02/21/2026 03:01 PM
TXN0001437,CUST002390,imps,283.87,Success,2026-02-28 18:20:35
TXN0001438,CUST004667,bill_pay,146.91,SUCCESS,2026-04-30 09:37:19
TXN0001439,CUST004883,Bill_Pay,12235.05,SUCCESS,18-04-2026 01:36
TXN0001440,CUST002685,Upi,"1,118.29",success,2026-01-29 07:05:49
TXN0001441,CUST000608,BILL_PAY,127.34,SUCCESS,2026-04-02 10:36:25
TXN0001442,CUST000242,BILL_PAY,337.74,TIMEDOUT,2026-07-14 11:38:02
TXN0001443,CUST003392,IMPS,2265.75,success,2026-01-12 05:46:58
TXN0001444,CUST004953,BILL PAY,"Rs.8,152.92",SUCCESS,06/05/2026 09:39:59
TXN0001445,CUST003487,NEFT,6280.21,Success,11-01-2026 20:04
TXN0001446,CUST003576,IMPS,-1061.6,SUCCESS,01/05/2026 20:45:56
