event_id,customer_id,channel_type,action_performed,event_timestamp
EVT0001091,CUST004596,NET BANKING,INITIATE_TRANSFER,20-03-2026 12:00
EVT0001092,CUST004215,NET_BANKING,INITIATE_TRANSFER,27-07-2026 00:26
EVT0001093,CUST004149,net_banking,LOGIN,2026-05-11 08:20:20
EVT0001094,CUST000419,Mobile_App,Logout,20-05-2026 16:16
EVT0001095,CUST003014,NET BANKING,initiate_transfer,15/03/2026 03:01:35
EVT0001096,CUST000992,NET_BANKING,INITIATE_TRANSFER,2026-07-20 16:36:07
EVT0001097,CUST002972,NET_BANKING,login,18/01/2026 13:19:34
EVT0001098,CUST001864,net_banking,LOGOUT,2026-04-22 12:23:27
EVT0001099,CUST003513,Net_Banking,initiate_transfer,19/02/2026 19:54:55
EVT0001100,CUST002769,NET_BANKING,view_balance,2026-04-26 03:55:52
EVT0001101,CUST001522,NET_BANKING,Initiate_Transfer,2026-06-24 16:15:20
EVT0001102,CUST000460,NET BANKING,initiate_transfer,2026-01-02 01:12:52
EVT0001103,CUST002518,MOBILE APP,view_balance,2026-07-16 23:56:19
EVT0001104,CUST000192,NET_BANKING,Logout,26-02-2026 05:44
EVT0001105,CUST002924,NET BANKING,LOGIN,07/27/2026 11:18 PM
EVT0001106,CUST002332,NET BANKING,initiate_transfer,2026-05-08 18:12:12
EVT0001107,CUST001477,NET_BANKING,LOGOUT,2026-02-01 23:28:25
EVT0001108,CUST000982,NET_BANKING,INITIATE_TRANSFER,2026-06-09 22:44:50
EVT0001109,CUST001176,MOBILE APP,initiate_transfer,09-06-2026 23:35
EVT0001110,CUST004560,NET_BANKING, LOGOUT,22/06/2026 16:28:26
EVT0001111,CUST000660,NET_BANKING,LOGIN ,08/01/2026 00:32:24
EVT0001112,CUST003919,Net_Banking,view_balance,21-06-2026 23:33
EVT0001113,CUST003158,MOBILE_APP,INITIATE_TRANSFER,2026-01-19 09:41:25
EVT0001114,CUST000377,MOBILE APP,login,06-05-2026 00:24
EVT0001115,CUST002283,MOBILE_APP,View_Balance,12-02-2026 04:01
EVT0001116,CUST000598,NET_BANKING,Login,14/05/2026 01:46:37
EVT0001117,CUST002801,Mobile_App,VIEW_BALANCE,2026-01-22 23:34:25
EVT0001118,CUST004950,MOBILE_APP,LOGIN,2026-01-30 01:53:21
EVT0001119,CUST005088,MOBILE APP,INITIATE_TRANSFER,17/05/2026 22:11:02
EVT0001120,CUST001110,NET_BANKING,logout,2026-01-29 20:40:31
EVT0001121,CUST003245,NET_BANKING,login,2026-01-19 01:45:50
EVT0001122,CUST002560,MOBILE_APP,login,27-06-2026 12:24
EVT0001123,CUST001245,MOBILE_APP,Login,03/05/2026 00:47:30
EVT0001124,CUST005090,MOBILE_APP,LOGOUT,15-01-2026 18:18
EVT0001125,CUST000133,mobile_app,INITIATE_TRANSFER,2026-05-17 10:50:33
EVT0001126,CUST004980,NET_BANKING,LOGOUT,06-06-2026 03:59
EVT0001127,CUST003339,mobile_app,Logout,30-05-2026 20:34
EVT0001128,CUST000146,Net_Banking,LOGOUT,06/11/2026 01:00 AM
EVT0001129,CUST002870,mobile_app,Logout,2026-01-27 01:48:23
EVT0001130,CUST003852,MOBILE_APP,view_balance,2026-04-23 04:54:49
EVT0001131,CUST001996,MOBILE_APP,LOGOUT,2026-04-22 00:54:41
EVT0001132,CUST004330,MOBILE APP,Login,04-07-2026 01:03
EVT0001133,CUST001959,MOBILE_APP, LOGOUT,2026-06-07 03:23:40
EVT0001134,CUST000013,MOBILE APP,LOGOUT,
EVT0001135,CUST001719,Mobile_App,LOGOUT,2026-01-05 18:52:04
EVT0001136,CUST003210,MOBILE_APP,view_balance,2026-07-09 17:08:50
EVT0001137,CUST004126,NET_BANKING,Initiate_Transfer,2026-01-30 00:21:08
EVT0001138,CUST004472,Mobile_App,VIEW_BALANCE,2026-05-17 11:21:30
EVT0001139,CUST003767,MOBILE_APP,login,2026-07-12 08:33:13
EVT0001140,CUST004620,Mobile_App,VIEW_BALANCE,2026-01-05 00:08:05
EVT0001141,CUST002582,NET_BANKING,LOGOUT,2026-04-13 01:53:35
EVT0001142,CUST000925,NET BANKING,VIEW_BALANCE,2026-02-11 10:58:56
EVT0001143,CUST000378,MOBILE_APP,VIEW_BALANCE,16/05/2026 13:10:58
EVT0001144,CUST004192,net_banking,view_balance,10/04/2026 20:01:28
EVT0001145,CUST005152,,LOGOUT,2026-04-01 20:43:45
EVT0001146,CUST001210,MOBILE APP,VIEW_BALANCE,2026-03-24 07:01:43
EVT0001147,CUST004070,mobile_app,INITIATE_TRANSFER,2026-05-04 02:28:01
EVT0001148,CUST004454,NET_BANKING,Logout,2026-06-21 09:05:47
EVT0001149,CUST003811,NET_BANKING,LOGIN ,2026-07-15 04:58:02
EVT0001150,CUST000013,mobile_app,VIEW_BALANCE,2026-06-15 23:05:22
EVT0001151,CUST003080,net_banking,view_balance,2026-01-08 02:20:38
EVT0001152,CUST004050,,Login,2026-04-10 22:56:00
EVT0001153,CUST000021,Mobile_App,Login,2026-01-03 10:58:18
EVT0001154,CUST004366,Mobile_App,Initiate_Transfer,24-04-2026 22:02
EVT0001155,CUST003258,Mobile_App,login,2026-04-28 03:16:24
EVT0001156,CUST003697,NET_BANKING,VIEW_BALANCE,05-07-2026 13:23
EVT0001157,CUST000964,NET BANKING,View_Balance,08-06-2026 01:45
EVT0001158,CUST003503,Mobile_App,View_Balance,2026-01-09 06:46:17
EVT0001159,CUST000060,MOBILE APP,INITIATE_TRANSFER,17-07-2026 15:43
EVT0001160,CUST001528,Net_Banking,initiate_transfer,2026-04-01 22:12:22
EVT0001161,CUST004841,NET_BANKING,view_balance,2026-05-10 15:18:21
EVT0001162,CUST001820,MOBILE_APP,LOGOUT,2026-05-15 11:33:37
EVT0001163,CUST000325,NET_BANKING,LOGIN,17/05/2026 18:33:03
EVT0001164,CUST002493,NET_BANKING,VIEW_BALANCE,23-03-2026 08:02
EVT0001165,CUST002780,NET BANKING,Initiate_Transfer,23-03-2026 03:42
EVT0001166,CUST004001,NET_BANKING,LOGOUT,2026-05-18 20:15:44
EVT0001167,CUST003222,Mobile_App,Login,03/04/2026 06:40:19
EVT0001168,CUST004683,NET BANKING, LOGOUT,06/30/2026 01:19 PM
EVT0001169,CUST003861,MOBILE_APP, LOGOUT,15-07-2026 13:56
EVT0001170,CUST001588,NET_BANKING,LOGIN,2026-03-13 03:36:38
EVT0001171,CUST001646,Net_Banking,LOGIN,2026-04-17 19:23:17
EVT0001172,CUST000139,NET_BANKING,Initiate_Transfer,2026-01-09 18:55:18
EVT0001173,CUST002803,NET BANKING,View_Balance,03/19/2026 07:22 AM
EVT0001174,CUST000183,MOBILE_APP,LOGIN,04/06/2026 11:34 AM
EVT0001175,CUST000346,NET_BANKING,INITIATE_TRANSFER,2026-02-07 06:05:17
EVT0001176,CUST003770,NET_BANKING,LOGOUT,2026-03-30 20:31:48
EVT0001177,CUST004393,Net_Banking,INITIATE_TRANSFER,28/01/2026 00:42:31
EVT0001178,CUST002643,NET BANKING,VIEW_BALANCE,06/03/2026 18:15:02
EVT0001179,CUST003207,Mobile_App,INITIATE_TRANSFER,2026-01-31 16:37:05
EVT0001180,CUST004180,NET BANKING,initiate_transfer,2026-01-13 07:37:19
EVT0001181,CUST001503,Mobile_App,LOGIN,2026-07-11 15:23:29
EVT0001182,CUST002310,MOBILE APP,VIEW_BALANCE,07-01-2026 15:19
EVT0001183,CUST003972,mobile_app,login,2026-05-20 08:24:33
EVT0001184,CUST002632,mobile_app,VIEW_BALANCE,03-03-2026 23:46
EVT0001185,CUST004125,MOBILE_APP,LOGIN ,
EVT0001186,CUST003538,Mobile_App,Initiate_Transfer,2026-06-09 18:21:26
EVT0001187,CUST001997,NET_BANKING,initiate_transfer,2026-03-29 06:44:40
EVT0001188,CUST001138,Net_Banking,VIEW_BALANCE,09-02-2026 07:29
EVT0001189,CUST002273,NET BANKING,login,03-05-2026 19:20
EVT0001190,CUST004053,NET BANKING,LOGOUT,2026-05-18 09:41:28
EVT0001191,CUST004875,MOBILE_APP,VIEW_BALANCE,12-06-2026 03:30
EVT0001192,CUST001168,Mobile_App,Initiate_Transfer,2026-02-13 06:48:09
EVT0001193,CUST004215,net_banking,VIEW_BALANCE,2026-05-27 05:38:32
EVT0001194,CUST004506,MOBILE_APP,,05-05-2026 02:24
EVT0001195,CUST001051,Net_Banking,LOGIN ,02/06/2026 07:17:34
EVT0001196,CUST001476,Net_Banking,,2026-01-08 22:15:23
EVT0001197,CUST001430,Mobile_App,view_balance,03/01/2026 12:03 PM
EVT0001198,CUST004667,MOBILE APP,Logout,2026-04-29 06:01:40
EVT0001199,CUST000126,Net_Banking,login,2026-07-12 23:01:35
EVT0001200,CUST004989,Mobile_App,logout,11/02/2026 22:41:16
EVT0001201,CUST003638,MOBILE_APP,LOGIN,2026-01-16 07:37:47
EVT0001202,CUST001554,Mobile_App,logout,2026-05-04 02:27:00
EVT0001203,CUST003366,Mobile_App,View_Balance,04/27/2026 11:27 PM
EVT0001204,CUST000237,net_banking,initiate_transfer,18-07-2026 21:13
EVT0001205,CUST003043,MOBILE APP,logout,15/02/2026 15:30:25
EVT0001206,CUST004098,mobile_app,VIEW_BALANCE,01-01-2026 11:43
EVT0001207,CUST003843,,Login,2026-04-04 23:18:22
EVT0001208,CUST005107,Mobile_App,Login,09-07-2026 07:41
EVT0001209,CUST002688,MOBILE APP,login,2026-07-18 07:14:00
EVT0001210,CUST004970,MOBILE_APP,Login,2026-03-22 21:21:19
EVT0001211,CUST000796,MOBILE APP,LOGOUT,19-05-2026 03:37
EVT0001212,CUST000432,NET_BANKING,initiate_transfer,10-06-2026 05:07
EVT0001213,CUST004120,Net_Banking,LOGOUT,07-02-2026 11:58
EVT0001214,CUST004128,MOBILE_APP,view_balance,2026-04-17 14:33:56
EVT0001215,CUST002316,Mobile_App,Logout,10/05/2026 04:29:22
EVT0001216,CUST005095,MOBILE_APP,LOGIN ,2026-03-05 06:30:01
EVT0001217,CUST004986,MOBILE APP,logout,01-02-2026 02:47
EVT0001218,CUST001532,net_banking,login,2026-06-07 01:05:17
EVT0001219,CUST005191,net_banking,VIEW_BALANCE,10-07-2026 00:15
EVT0001220,CUST002116,NET_BANKING,Logout,03/25/2026 05:45 AM
EVT0001221,CUST003943,NET BANKING,INITIATE_TRANSFER,29-07-2026 04:59
EVT0001222,CUST000116,MOBILE_APP,Initiate_Transfer,2026-04-17 16:09:37
EVT0001223,CUST002661,mobile_app,LOGOUT,29/04/2026 07:05:50
EVT0001224,CUST000687,MOBILE_APP,Logout,2026-05-01 19:32:59
EVT0001225,CUST002915,Net_Banking,VIEW_BALANCE,2026-01-22 19:22:45
EVT0001226,CUST003460,NET_BANKING,initiate_transfer,2026-02-21 00:40:28
EVT0001227,CUST003683,MOBILE_APP,LOGIN,02-02-2026 06:33
EVT0001228,CUST001193,mobile_app,LOGOUT,09-04-2026 19:49
EVT0001229,CUST000692,MOBILE APP,Logout,2026-03-03 02:40:39
EVT0001230,CUST004156,MOBILE_APP,VIEW_BALANCE,2026-05-17 04:24:05
EVT0001231,CUST000236,NET_BANKING,Login,2026-05-24 11:29:13
EVT0001232,CUST001190,Net_Banking,LOGIN ,2026-02-15 00:53:33
EVT0001233,CUST002575,MOBILE APP,INITIATE_TRANSFER,2026-07-17 10:48:37
EVT0001234,CUST003197,NET_BANKING,LOGOUT,17-05-2026 18:20
EVT0001235,CUST003267,mobile_app,INITIATE_TRANSFER,20/01/2026 09:58:01
EVT0001236,CUST005079,mobile_app,VIEW_BALANCE,02/11/2026 04:56 AM
EVT0001237,CUST002458,Mobile_App, LOGOUT,2026-07-02 07:46:01
EVT0001238,CUST000404,NET_BANKING,LOGOUT,14/07/2026 00:24:23
EVT0001239,CUST003958,MOBILE_APP,VIEW_BALANCE,2026-05-03 12:54:32
EVT0001240,CUST000425,net_banking,logout,2026-04-10 11:52:37
EVT0001241,CUST000417,Net_Banking,Initiate_Transfer,2026-02-22 21:12:47
EVT0001242,CUST002233,Net_Banking,view_balance,2026-04-24 18:09:56
EVT0001243,CUST002703,mobile_app,logout,04/03/2026 04:53 AM
EVT0001244,CUST001409,Net_Banking, LOGOUT,2026-03-12 21:31:54
EVT0001245,CUST004415,MOBILE APP,INITIATE_TRANSFER,2026-06-01 19:06:29
EVT0001246,CUST004320,net_banking,logout,2026-04-23 05:03:45
EVT0001247,CUST004136,mobile_app,View_Balance,2026-04-29 00:35:09
EVT0001248,CUST001514,NET_BANKING,INITIATE_TRANSFER,2026-03-23 10:37:18
EVT0001249,CUST001442,NET BANKING,LOGOUT,2026-02-08 06:23:06
EVT0001250,CUST004495,NET BANKING,view_balance,2026-05-02 00:15:28
EVT0001251,CUST000562,NET_BANKING,LOGOUT,03/13/2026 11:39 AM
EVT0001252,CUST000780,MOBILE APP, LOGOUT,02-03-2026 09:00
EVT0001253,CUST003847,,VIEW_BALANCE,2026-05-20 07:27:34
EVT0001254,CUST004232,Net_Banking,VIEW_BALANCE,2026-07-20 10:07:52
EVT0001255,CUST002363,mobile_app,Login,2026-06-19 04:23:07
EVT0001256,CUST003511,Mobile_App,INITIATE_TRANSFER,2026-01-03 15:04:34
EVT0001257,CUST001124,NET BANKING,INITIATE_TRANSFER,2026-05-12 14:01:30
EVT0001258,CUST003546,NET_BANKING,Initiate_Transfer,15-04-2026 21:47
EVT0001259,CUST001210,NET BANKING,VIEW_BALANCE,2026-02-23 22:14:49
EVT0001260,CUST000603,NET_BANKING,initiate_transfer,2026-01-21 09:41:33
EVT0001261,CUST000821,NET_BANKING,initiate_transfer,2026-02-27 19:23:23
EVT0001262,CUST000938,Net_Banking,LOGIN,2026-07-20 21:43:39
EVT0001263,CUST004951,Net_Banking,INITIATE_TRANSFER,01-02-2026 17:45
EVT0001264,CUST002988,net_banking,VIEW_BALANCE,07/03/2026 04:48 PM
EVT0001265,CUST002068,mobile_app,LOGIN,11/01/2026 02:17:45
EVT0001266,CUST000425,NET_BANKING,LOGOUT,2026-04-02 17:39:52
EVT0001267,CUST005000,Net_Banking,INITIATE_TRANSFER,2026-06-16 21:29:55
EVT0001268,CUST004686,Mobile_App,INITIATE_TRANSFER,16-01-2026 15:23
EVT0001269,CUST003885,MOBILE_APP,INITIATE_TRANSFER,2026-07-11 23:06:07
EVT0001270,CUST002028,mobile_app,initiate_transfer,09-07-2026 10:42
EVT0001271,CUST000487,net_banking,Logout,2026-03-01 00:32:59
EVT0001272,CUST004724,MOBILE_APP, LOGOUT,
EVT0001273,CUST001451,MOBILE APP,initiate_transfer,27-01-2026 17:48
EVT0001274,CUST003063,NET BANKING,Logout,2026-03-25 22:27:05
EVT0001275,CUST001001,MOBILE APP,INITIATE_TRANSFER,2026-07-02 18:30:49
EVT0001276,CUST001532,NET BANKING,initiate_transfer,2026-01-26 04:19:02
EVT0001277,CUST001547,net_banking,VIEW_BALANCE,2026-06-01 23:46:52
EVT0001278,CUST003083,MOBILE APP,LOGIN,2026-02-27 18:36:21
EVT0001279,CUST002663,Net_Banking,INITIATE_TRANSFER,18-06-2026 03:28
EVT0001280,CUST001859,,Initiate_Transfer,
EVT0001281,CUST005137,MOBILE APP,LOGOUT,2026-07-08 13:48:47
EVT0001282,CUST004725,Mobile_App,login,2026-07-09 04:15:40
EVT0001283,CUST004186,MOBILE_APP,LOGIN,2026-06-17 04:04:25
EVT0001284,CUST003431,MOBILE_APP,LOGIN,2026-01-02 03:59:49
EVT0001285,CUST001313,Mobile_App,Initiate_Transfer,2026-01-26 01:18:44
EVT0001286,CUST004002,NET_BANKING,INITIATE_TRANSFER,2026-04-05 19:01:17
EVT0001287,CUST002333,MOBILE_APP,LOGOUT,20/01/2026 12:42:44
EVT0001288,CUST001902,NET_BANKING,LOGIN,2026-05-16 16:53:41
EVT0001289,CUST003061,MOBILE_APP,LOGIN ,27/03/2026 15:10:41
EVT0001290,CUST000973,NET_BANKING, LOGOUT,01-07-2026 16:08
EVT0001291,CUST000766,Net_Banking,VIEW_BALANCE,02-03-2026 09:58
EVT0001292,CUST000401,MOBILE_APP,View_Balance,2026-07-12 12:58:15
EVT0001293,CUST004317,NET BANKING,LOGOUT,18-05-2026 14:37
EVT0001294,CUST000445,Mobile_App, LOGOUT,07/30/2026 01:17 PM
EVT0001295,CUST004578,NET BANKING,INITIATE_TRANSFER,06/12/2026 08:00 AM
EVT0001296,CUST001834,mobile_app,Initiate_Transfer,2026-03-13 21:57:28
EVT0001297,CUST002593,MOBILE_APP,LOGIN,04/11/2026 05:28 PM
EVT0001298,CUST000730,MOBILE APP,VIEW_BALANCE,2026-07-23 08:16:15
EVT0001299,CUST002368,MOBILE_APP,View_Balance,09-07-2026 09:12
EVT0001300,CUST002284,mobile_app,INITIATE_TRANSFER,08-04-2026 02:01
EVT0001301,CUST000579,Net_Banking,INITIATE_TRANSFER,01-07-2026 19:32
EVT0001302,CUST001061,MOBILE_APP,login,2026-04-18 09:47:36
EVT0001303,CUST004818,MOBILE_APP,VIEW_BALANCE,2026-02-13 13:36:13
EVT0001304,CUST002079,NET_BANKING,LOGIN,11-06-2026 19:45
EVT0001305,CUST000648,NET_BANKING,initiate_transfer,2026-05-09 04:55:16
EVT0001306,CUST000607,Mobile_App,INITIATE_TRANSFER,28/03/2026 07:07:11
EVT0001307,CUST001904,MOBILE APP,VIEW_BALANCE,2026-06-05 21:53:34
EVT0001308,CUST003919,mobile_app,initiate_transfer,01-04-2026 15:49
EVT0001309,CUST001364,net_banking,VIEW_BALANCE,22-02-2026 12:19
EVT0001310,CUST001915,Net_Banking,LOGIN,06-03-2026 03:16
EVT0001311,CUST002354,mobile_app,logout,2026-01-26 02:04:17
EVT0001312,CUST004090,NET_BANKING,LOGIN,2026-05-29 21:53:43
EVT0001313,CUST002398,NET_BANKING,VIEW_BALANCE,23-05-2026 22:55
EVT0001314,CUST004590,Mobile_App,VIEW_BALANCE,02/23/2026 03:30 PM
EVT0001315,CUST002535,mobile_app,Initiate_Transfer,2026-03-19 19:41:48
EVT0001316,CUST000365,net_banking,Login,2026-04-16 03:37:40
EVT0001317,CUST003331,Net_Banking,INITIATE_TRANSFER,2026-02-06 12:20:00
EVT0001318,CUST001900,MOBILE_APP,View_Balance,19/02/2026 04:19:01
EVT0001319,CUST002431,Net_Banking,login,08/03/2026 13:56:50
EVT0001320,CUST001161,MOBILE_APP,Initiate_Transfer,
EVT0001321,CUST002695,NET BANKING,logout,03/29/2026 01:47 AM
EVT0001322,CUST002109,Net_Banking,VIEW_BALANCE,07/06/2026 22:11:54
EVT0001323,CUST001392,NET BANKING, LOGOUT,2026-04-24 22:44:34
EVT0001324,CUST005077,NET_BANKING,LOGOUT,19-03-2026 12:18
EVT0001325,CUST003299,Mobile_App, LOGOUT,2026-01-27 16:43:42
EVT0001326,CUST000980,MOBILE_APP,Initiate_Transfer,2026-05-20 17:20:58
EVT0001327,CUST003042,NET_BANKING,INITIATE_TRANSFER,26/02/2026 23:10:49
EVT0001328,CUST001825,MOBILE APP,login,30-05-2026 06:50
EVT0001329,CUST001922,MOBILE_APP,LOGIN ,24-05-2026 00:41
EVT0001330,CUST001880,MOBILE_APP,VIEW_BALANCE,06/06/2026 01:12:42
EVT0001331,CUST002941,NET_BANKING,VIEW_BALANCE,2026-02-01 01:48:17
EVT0001332,CUST002547,MOBILE APP,login,2026-07-20 17:37:22
EVT0001333,CUST003964,mobile_app,LOGOUT,23-03-2026 13:23
EVT0001334,CUST002384,net_banking,Login,2026-04-01 18:21:58
EVT0001335,CUST000398,MOBILE_APP,LOGOUT,24/03/2026 11:29:23
EVT0001336,CUST000092,MOBILE_APP,initiate_transfer,2026-04-04 21:24:48
EVT0001337,CUST000904,net_banking,INITIATE_TRANSFER,2026-01-24 15:03:19
EVT0001338,CUST002136,NET BANKING,LOGIN ,2026-05-22 17:32:15
EVT0001339,CUST002016,NET_BANKING,LOGIN ,04-01-2026 00:52
EVT0001340,CUST000505,MOBILE_APP,View_Balance,2026-05-21 01:27:45
EVT0001341,CUST000091,,Logout,01-01-2026 20:50
EVT0001342,CUST002969,NET_BANKING,logout,23/06/2026 02:38:18
EVT0001343,CUST000709,mobile_app,LOGIN,03-02-2026 04:05
EVT0001344,CUST000036,MOBILE_APP,VIEW_BALANCE,2026-04-29 08:50:38
EVT0001345,CUST002126,NET_BANKING,initiate_transfer,2026-02-23 09:38:59
EVT0001346,CUST000818,MOBILE_APP,VIEW_BALANCE,29/05/2026 15:30:01
EVT0001347,CUST001859,NET_BANKING,INITIATE_TRANSFER,20-01-2026 04:42
EVT0001348,CUST000445,NET BANKING,LOGIN,2026-02-07 03:43:14
EVT0001349,CUST003767,MOBILE_APP,login,2026-05-24 20:02:58
EVT0001350,CUST004711,NET_BANKING,VIEW_BALANCE,08-03-2026 06:33
EVT0001351,CUST001947,NET_BANKING,INITIATE_TRANSFER,05/04/2026 11:32 PM
EVT0001352,CUST004362,MOBILE_APP,Logout,2026-06-08 20:14:45
EVT0001353,CUST003661,NET BANKING,View_Balance,05-06-2026 10:33
EVT0001354,CUST001397,NET_BANKING,,13-03-2026 18:01
EVT0001355,CUST005022,MOBILE_APP,initiate_transfer,07-03-2026 13:03
EVT0001356,CUST002515,MOBILE APP,LOGIN ,2026-03-02 00:47:14
EVT0001357,CUST001297,net_banking,login,12/03/2026 16:07:31
EVT0001358,CUST003757,MOBILE_APP,LOGIN ,2026-01-08 11:58:21
EVT0001359,CUST003296,MOBILE_APP,LOGIN,17/04/2026 19:42:13
EVT0001360,CUST000082,Mobile_App,login,2026-07-09 13:45:57
EVT0001361,CUST003911,NET BANKING,Logout,30/06/2026 20:35:49
EVT0001362,CUST001241,MOBILE APP,logout,11-07-2026 16:50
EVT0001363,CUST002981,,LOGIN,2026-04-27 20:49:07
EVT0001364,CUST002649,NET_BANKING,LOGOUT,15-05-2026 15:19
EVT0001365,CUST001329,MOBILE_APP,View_Balance,2026-03-28 05:09:53
EVT0001366,CUST000072,NET_BANKING,Logout,2026-07-26 03:18:46
EVT0001367,CUST003335,MOBILE_APP,View_Balance,2026-02-21 14:03:57
EVT0001368,CUST000211,MOBILE APP,VIEW_BALANCE,2026-07-05 20:20:09
EVT0001369,CUST001696,MOBILE_APP,Logout,2026-01-15 16:32:06
EVT0001370,CUST005126,Net_Banking,view_balance,02/04/2026 15:58:12
EVT0001371,CUST000248,NET BANKING,LOGIN ,12-01-2026 05:46
EVT0001372,CUST003078,Mobile_App,LOGOUT,2026-02-12 10:46:09
EVT0001373,CUST005090,mobile_app,VIEW_BALANCE,11-04-2026 02:46
EVT0001374,CUST002582,MOBILE_APP,INITIATE_TRANSFER,18/03/2026 13:13:32
EVT0001375,CUST000157,NET BANKING,Initiate_Transfer,20-07-2026 23:45
EVT0001376,CUST002178,NET_BANKING,view_balance,02/01/2026 20:33:26
EVT0001377,CUST002058,NET BANKING,logout,2026-05-27 08:23:05
EVT0001378,CUST004099,Net_Banking,LOGOUT,2026-02-10 01:28:12
EVT0001379,CUST000459,NET_BANKING,LOGOUT,2026-05-05 11:10:01
EVT0001380,CUST002760,Mobile_App,Login,27-03-2026 16:30
EVT0001381,CUST000623,Net_Banking,INITIATE_TRANSFER,2026-03-08 01:43:20
EVT0001382,CUST004217,Mobile_App,LOGIN,17-02-2026 03:16
EVT0001383,CUST002480,NET_BANKING,login,2026-05-04 04:59:10
EVT0001384,CUST000287,MOBILE_APP,LOGOUT,2026-05-19 11:04:09
EVT0001385,CUST001174,NET_BANKING,Initiate_Transfer,25/05/2026 10:50:16
EVT0001386,CUST004048,NET BANKING,Initiate_Transfer,2026-07-13 17:25:53
EVT0001387,CUST000356,MOBILE_APP,LOGIN,28-04-2026 04:32
EVT0001388,CUST003755,net_banking,VIEW_BALANCE,2026-06-30 23:03:08
EVT0001389,CUST002797,Net_Banking, LOGOUT,2026-04-01 04:30:15
EVT0001390,CUST001552,net_banking,LOGIN,2026-05-20 03:06:30
EVT0001391,CUST004971,MOBILE APP,LOGIN ,20/03/2026 00:49:55
EVT0001392,CUST003826,NET BANKING,LOGOUT,2026-02-08 08:41:44
EVT0001393,CUST002680,NET_BANKING,LOGOUT,23-07-2026 15:06
EVT0001394,CUST003817,Net_Banking,login,2026-05-15 05:31:04
EVT0001395,CUST000695,MOBILE_APP,Logout,12-03-2026 07:34
EVT0001396,CUST000402,NET BANKING,VIEW_BALANCE,
EVT0001397,CUST002790,NET_BANKING,INITIATE_TRANSFER,2026-06-08 23:17:26
EVT0001398,CUST000356,net_banking,LOGOUT,2026-02-21 11:46:32
EVT0001399,CUST001445,NET_BANKING, LOGOUT,2026-04-09 08:11:47
EVT0001400,CUST001737,MOBILE APP,LOGOUT,20/06/2026 07:08:33
EVT0001401,CUST000789,NET BANKING,Initiate_Transfer,2026-06-03 04:39:18
EVT0001402,CUST002755,,Login,2026-03-21 02:10:49
EVT0001403,CUST002813,MOBILE_APP,LOGOUT,23-06-2026 09:57
EVT0001404,CUST002174,,LOGOUT,2026-05-20 16:07:11
EVT0001405,CUST001261,MOBILE_APP,VIEW_BALANCE,2026-04-25 22:19:21
EVT0001406,CUST000449,MOBILE APP,Logout,06/26/2026 07:00 AM
EVT0001407,CUST001426,NET_BANKING,view_balance,2026-06-20 15:20:49
EVT0001408,CUST004203,NET_BANKING,INITIATE_TRANSFER,2026-05-29 18:19:11
EVT0001409,CUST004392,NET BANKING,LOGIN,2026-02-25 14:37:41
EVT0001410,CUST003519,Net_Banking,Login,2026-07-29 01:09:30
EVT0001411,CUST001914,MOBILE_APP,Login,2026-02-14 21:12:31
EVT0001412,CUST000515,Net_Banking,VIEW_BALANCE,04/23/2026 03:18 AM
EVT0001413,CUST003008,mobile_app,LOGIN,19/03/2026 13:50:38
EVT0001414,CUST000547,net_banking,initiate_transfer,2026-07-28 02:30:57
EVT0001415,CUST004542,Net_Banking,logout,06/15/2026 07:09 AM
EVT0001416,CUST002325,net_banking,LOGIN,2026-07-05 10:02:18
EVT0001417,CUST002128,MOBILE_APP,INITIATE_TRANSFER,2026-03-13 22:56:55
EVT0001418,CUST002864,NET_BANKING,VIEW_BALANCE,01/04/2026 08:17 PM
EVT0001419,CUST003101,MOBILE APP,LOGIN,2026-01-12 16:54:06
EVT0001420,CUST002230,,VIEW_BALANCE,2026-01-01 08:02:39
EVT0001421,CUST000538,NET_BANKING,LOGOUT,2026-05-03 02:29:36
EVT0001422,CUST005159,MOBILE_APP,initiate_transfer,21-04-2026 09:33
EVT0001423,CUST005025,Net_Banking,initiate_transfer,2026-07-18 06:46:32
EVT0001424,CUST001074,Mobile_App,VIEW_BALANCE,2026-02-05 04:17:42
EVT0001425,CUST000562,MOBILE APP,VIEW_BALANCE,2026-03-09 04:57:04
EVT0001426,CUST000524,NET_BANKING,initiate_transfer,2026-05-31 17:17:47
EVT0001427,CUST004450,MOBILE_APP,VIEW_BALANCE,2026-04-10 20:12:18
EVT0001428,CUST003198,Mobile_App,View_Balance,2026-04-21 13:35:28
EVT0001429,CUST003528,MOBILE_APP,logout,31-07-2026 16:20
EVT0001430,CUST003215,Net_Banking,INITIATE_TRANSFER,2026-03-18 15:11:22
EVT0001431,CUST000683,NET_BANKING,Login,01-02-2026 14:18
EVT0001432,CUST002519,Mobile_App,LOGIN,2026-07-16 21:18:24
EVT0001433,CUST004843,NET BANKING,VIEW_BALANCE,2026-01-17 11:53:54
EVT0001434,CUST003044,NET BANKING,LOGIN ,2026-02-27 20:27:32
EVT0001435,CUST003553,NET_BANKING,VIEW_BALANCE,2026-07-24 00:53:55
EVT0001436,CUST003458,mobile_app,LOGIN,2026-01-09 08:40:27
EVT0001437,CUST000281,mobile_app,LOGOUT,07-02-2026 11:14
EVT0001438,CUST000178,net_banking,View_Balance,2026-06-30 12:28:14
